10	1166
10	1167
10	1168
10	1169
10	1170
10	1171
10	1172
10	1173
10	1174
10	1175
10	1176
10	1177
10	1178
10	1179
10	1180
10	1181
10	1182
10	1183
10	1184
10	1185
10	1186
10	1187
10	1188
10	1189
10	1190
10	1191
10	1192
10	71389
11	0
11	1
11	2
11	4
11	5
11	6
11	10
11	12
11	16
11	18
11	21
11	24
11	25
11	26
11	27
11	29
11	30
11	31
11	33
11	34
11	35
11	36
11	40
11	43
11	44
11	46
11	47
11	50
11	51
11	53
11	55
11	59
11	61
11	65
11	66
11	69
11	72
11	74
11	76
11	79
11	81
11	87
11	89
11	90
11	93
11	96
11	97
11	98
11	100
11	101
11	102
11	103
11	105
11	106
11	108
11	109
11	110
11	117
11	122
11	127
11	136
11	138
11	141
11	155
11	165
11	195
11	211
11	231
11	235
11	237
11	249
11	257
11	269
11	319
11	327
11	329
11	333
11	335
11	344
11	345
11	357
11	359
11	366
11	368
11	369
11	374
11	378
11	383
11	385
11	387
11	388
11	398
11	401
11	402
11	407
11	410
11	413
11	414
11	418
11	421
11	427
11	434
11	437
11	441
11	443
11	449
11	475
11	500
11	546
11	550
11	551
11	555
11	558
11	564
11	586
11	588
11	597
11	598
11	625
11	629
11	645
11	661
11	663
11	681
11	683
11	688
11	717
11	720
11	721
11	723
11	728
11	735
11	746
11	777
11	779
11	781
11	782
11	783
11	812
11	879
11	890
11	954
11	1014
11	1027
11	1029
11	1033
11	1075
11	1110
11	1163
11	1169
11	1172
11	1174
11	1181
11	1243
11	1244
11	1245
11	1246
11	1247
11	1248
11	1249
11	1250
11	1251
11	1252
11	1253
11	1254
11	1255
11	1256
11	1257
11	1258
11	1259
11	1260
11	1261
11	1262
11	1263
11	1264
11	1265
11	1266
11	1267
11	1268
11	1269
11	1270
11	1271
11	1272
11	1273
11	1274
11	1275
11	1276
11	1277
11	1278
11	1279
11	71388
12	0
12	2
12	4
12	5
12	10
12	11
12	14
12	20
12	24
12	26
12	27
12	28
12	29
12	30
12	31
12	33
12	34
12	35
12	37
12	38
12	40
12	43
12	48
12	49
12	50
12	51
12	53
12	55
12	59
12	61
12	65
12	67
12	69
12	72
12	73
12	74
12	76
12	79
12	81
12	83
12	86
12	87
12	89
12	90
12	93
12	96
12	97
12	98
12	100
12	101
12	102
12	103
12	104
12	105
12	107
12	108
12	109
12	110
12	116
12	117
12	119
12	122
12	125
12	127
12	141
12	156
12	159
12	168
12	169
12	193
12	195
12	199
12	210
12	225
12	233
12	235
12	237
12	242
12	249
12	295
12	303
12	312
12	329
12	331
12	333
12	335
12	345
12	350
12	368
12	369
12	375
12	382
12	383
12	384
12	385
12	386
12	393
12	394
12	398
12	401
12	402
12	409
12	413
12	414
12	418
12	421
12	426
12	428
12	433
12	437
12	438
12	443
12	445
12	449
12	545
12	546
12	549
12	550
12	551
12	555
12	558
12	584
12	586
12	588
12	597
12	624
12	639
12	653
12	663
12	681
12	683
12	684
12	716
12	717
12	720
12	721
12	722
12	725
12	726
12	729
12	730
12	778
12	779
12	780
12	781
12	783
12	795
12	804
12	853
12	860
12	879
12	916
12	917
12	946
12	954
12	961
12	974
12	982
12	994
12	996
12	1010
12	1014
12	1015
12	1036
12	1105
12	1164
12	1167
12	1169
12	1174
12	1178
12	1191
12	1248
12	1253
12	1264
12	1272
12	1293
12	1294
12	1295
12	1296
12	1297
12	1298
12	1299
12	1300
12	1301
12	1302
12	1303
12	1304
12	1305
12	1306
12	1307
12	1308
12	1309
12	1310
12	1311
12	1312
12	1313
12	1314
12	1315
12	1316
12	1317
12	1318
12	1319
12	1320
12	1321
12	1322
12	1323
12	1324
12	2752
13	118
13	130
13	135
13	136
13	301
13	1023
13	1111
13	1164
13	1171
13	1173
13	1191
13	1207
13	1390
13	1391
13	1392
13	1393
13	1394
13	1395
13	1396
13	1397
13	1398
13	1399
13	1400
13	1401
13	1402
13	1403
13	1404
13	1405
13	1406
13	1407
13	1408
13	1409
13	1410
13	1411
13	1412
13	1413
13	1414
14	96
14	398
14	697
14	715
14	729
14	854
14	987
14	993
14	1015
14	1192
14	1296
14	1399
14	1574
14	1575
14	1576
14	1577
14	1578
14	1579
14	1580
14	1581
14	71383
15	0
15	18
15	49
15	61
